,horse_id,name,bloodline,breed_type,gen,gender,coat,stable_name,class,race_count,placed_pct,win_pct,odds,rank
494,9868,Tycoon Jewel,Buterin,genesis,Z10,Colt,White Smoke,Saxxon and Coxxon Stable,5,24,0.16666666666666666,0.041666666666666664,8.068378378378384,495
495,19357,OVOXO,Finney,exclusive,Z13,Colt,Cadet Blue,🍀 LuckyJacks 🍀,5,15,0.26666666666666666,0.0,13.028125000000001,496
496,7143,Land Horse,Buterin,pacer,Z268,Colt,Sir Aquamarine,Stone Cold Stables,5,114,0.11403508771929824,0.05263157894736842,14.953609022556382,497
497,18581,Stage Five Clinger,Buterin,exclusive,Z21,Filly,Bleu De France,TMac,5,34,0.17647058823529413,0.029411764705882353,14.597837837837835,498
498,16908,"Its Britney, B!tch",Buterin,legendary,Z19,Filly,Alice Blue,Albatross Ranch,5,15,0.13333333333333333,0.06666666666666667,13.751333333333333,499
499,9435,Fairdinkum Green,Buterin,exclusive,Z12,Stallion,Chartreuse,🐎SeaBiscuit|Stables🐎,5,39,0.1282051282051282,0.05128205128205128,10.551043115438105,500
500,17708,Magical Mystery Tour,Szabo,exclusive,Z12,Colt,Alice Blue,By A Nose Stables,5,34,0.17647058823529413,0.029411764705882353,30.04057142857143,501
501,16142,High Hopes,Buterin,legendary,Z13,Colt,Thistle,HIGH ESTEEM RACING,5,40,0.175,0.025,14.448750000000004,502
502,11161,Ticket to Ride,Buterin,legendary,Z17,Mare,Hairy Canary,Krazykat's Den,5,11,0.2727272727272727,0.0,16.55247104247104,503
503,16188,Hemorrhoids,Buterin,elite,Z16,Colt,Sir Aquamarine,Greene Fields,5,11,0.09090909090909091,0.09090909090909091,12.559354838709677,504
504,15204,Ladybug,Szabo,elite,Z13,Colt,Fiery Rose,NFTs,5,11,0.09090909090909091,0.09090909090909091,13.590000000000002,505
505,17645,Escobar's Brother,Buterin,exclusive,Z22,Stallion,Cosmic Latte,The Cave,5,11,0.09090909090909091,0.09090909090909091,31.34833333333333,506
506,4175,Awesome Quality,Buterin,genesis,Z9,Colt,Burlywood,Super Trotters ♘,5,25,0.16,0.04,12.319296875,507
507,15797,Gamble On This NFT,Buterin,legendary,Z10,Colt,Fuzzy Wuzzy,Minotauro Racing,5,11,0.2727272727272727,0.0,10.903000000000002,508
508,11611,Soul Depot,Buterin,genesis,Z10,Colt,English Vermillion,Kromanion Stable,5,15,0.26666666666666666,0.0,9.251505376344085,509
509,15707,Jesus of Nazareth,Finney,cross,Z18,Colt,Eminence,UnStable Brothers Racing,5,58,0.15517241379310345,0.017241379310344827,21.76383561643836,510
510,18200,Sunny Sideup,Buterin,exclusive,Z20,Colt,Arylide Yellow,Munch Racing,5,25,0.16,0.04,9.886666666666668,511
511,15875,Righteous One,Buterin,legendary,Z17,Mare,Fuzzy Wuzzy,stable 99577831,5,43,0.16279069767441862,0.023255813953488372,12.807142857142859,512
512,9832,Oh No!,Buterin,cross,Z26,Filly,Amethyst,Pacific Sunset Stables,5,20,0.15,0.05,9.155186915887846,513
513,17831,Itachi,Buterin,legendary,Z18,Colt,Antique Brass,Mr PB Meadows,5,25,0.16,0.04,18.883437499999996,514
514,14166,Record Setter,Buterin,genesis,Z10,Colt,Shadow Fighter,"Head First, Eyes Closed",5,42,0.16666666666666666,0.023809523809523808,14.829999999999997,515
515,11670,Strategic Action,Buterin,genesis,Z10,Mare,Anti-Flash White,Renfro Lanes,5,11,0.2727272727272727,0.0,20.275765765765772,516
516,19305,Lil Bubbles,Szabo,elite,Z14,Mare,Powder Blue,Slow GAS Stables,5,30,0.16666666666666666,0.03333333333333333,24.28548387096774,517
517,17196,Tyler Durden,Buterin,legendary,Z14,Filly,Cal Poly Pomona,Neigh - borhood Stables,5,16,0.125,0.0625,17.893809523809526,518
518,10093,Pawn Talk,Buterin,genesis,Z10,Mare,Pale Violet,Unstable 10128,5,25,0.16,0.04,19.693333333333328,519
519,17084,Mean Green Machine,Buterin,cross,Z27,Filly,Caribbean Green,Eagle's Nest Racing,5,31,0.16129032258064516,0.03225806451612903,14.730555555555558,520
520,18934,My Gawd It's Kane,Buterin,exclusive,Z19,Colt,Crimson Tide,Sobura Stables,5,16,0.125,0.0625,15.691176470588239,521
521,16683,Vladimir Putin,Finney,cross,Z26,Colt,Misty Rose,UnStable Brothers Racing,5,66,0.13636363636363635,0.030303030303030304,15.226623376623374,522
522,5292,Try Catch Me,Buterin,genesis,Z10,Mare,Café Au Lait,TheBloodline,5,42,0.09523809523809523,0.07142857142857142,14.641746031746038,523
523,18565,Unreal,Buterin,exclusive,Z22,Filly,Fandango,4 Plumpers Stables,5,25,0.16,0.04,26.107586206896553,524
524,19659,Pink Puma,Finney,cross,Z19,Mare,China Pink,Tambat's Thoroughbreds,5,16,0.25,0.0,15.604999999999999,525
525,17606,Stinky Pinky,Buterin,pacer,Z268,Mare,China Pink,Shredtatstic Stables,5,30,0.1,0.06666666666666667,14.135945945945945,526
526,18114,Michelangelo,Szabo,elite,Z15,Colt,Antique Brass,Eagle's Nest Racing,5,31,0.0967741935483871,0.06451612903225806,19.132058823529416,527
527,18239,Excitement,Buterin,legendary,Z16,Stallion,Electric Violet,MWPT STABLE 25,5,21,0.23809523809523808,0.0,25.79181818181818,528
528,15873,Cloud,Buterin,legendary,Z17,Stallion,Anti-Flash White,LTE Stables,5,38,0.15789473684210525,0.02631578947368421,12.580500000000002,529
529,15691,Logan Paul,Szabo,exclusive,Z12,Mare,Arylide Yellow,Bry,5,51,0.21568627450980393,0.0,15.638269230769227,530
530,9155,Pendulum,Finney,legendary,Z12,Colt,White Smoke,High Meadows Ranch,5,21,0.23809523809523808,0.0,14.465540540540541,531
531,10507,Salvatore Fury,Buterin,genesis,Z10,Mare,Alabaster,Blacklist,5,12,0.25,0.0,16.74544715447155,532
532,7872,Rickey Henderson,Buterin,legendary,Z15,Stallion,Chartreuse,JC3 Stables,5,30,0.23333333333333334,0.0,16.046666666666667,533
533,16705,Marilyn Monroe,Buterin,legendary,Z15,Filly,Antique White,99Starz,5,62,0.16129032258064516,0.016129032258064516,18.189365079365082,534
534,18136,Andrew Luck,Buterin,exclusive,Z16,Stallion,Azure,A Very Genius Stable,5,12,0.08333333333333333,0.08333333333333333,9.370833333333334,535
535,17193,Skittles,Buterin,legendary,Z14,Filly,Caribbean Green,Trackzy Pastures,5,38,0.15789473684210525,0.02631578947368421,14.651463414634144,536
536,17438,Creator,Buterin,legendary,Z20,Mare,Stronghold Ivory,WPS,5,17,0.11764705882352941,0.058823529411764705,11.256666666666664,537
537,10227,Mad Fox,Buterin,genesis,Z10,Colt,Desert Sand,Ajt,5,12,0.25,0.0,15.5905,538
538,18698,Mobidic,Buterin,cross,Z20,Mare,Sir Aquamarine,Leimert Park Stables,5,33,0.15151515151515152,0.030303030303030304,16.24029411764705,539
539,19232,Big D Dudley,Buterin,exclusive,Z12,Colt,Desert Sand,A Stable Has No Name,5,21,0.23809523809523808,0.0,14.069999999999999,540
540,15559,Voltage,Buterin,legendary,Z20,Mare,Bondi Blue,Libby's Little Barn,5,12,0.08333333333333333,0.08333333333333333,24.505000000000003,541
541,19061,Take Me To Browntown,Buterin,exclusive,Z19,Filly,Bright Cerulean,Totes Magotes,5,33,0.15151515151515152,0.030303030303030304,19.575294117647065,542
542,14427,Beluga Noble,Buterin,genesis,Z10,Mare,Fandango,Magnificent Pancake,5,45,0.15555555555555556,0.022222222222222223,14.59964285714286,543
543,17925,Lilac,Buterin,elite,Z25,Colt,Buff Gold,The Love Club,5,17,0.11764705882352941,0.058823529411764705,17.0605,544
544,18548,Blue Flu,Buterin,pacer,Z82,Mare,Royal Blue,Monday Morning Ranch,5,58,0.20689655172413793,0.0,14.440819672131145,545
545,16520,Meatball Parm,Buterin,legendary,Z20,Colt,Firebrick,Bit Stud,5,29,0.13793103448275862,0.034482758620689655,13.211515151515151,546
546,13101,A Hard Days Work,Buterin,genesis,Z9,Filly,Bittersweet Shimmer,Seabiscuit and Gravy,5,17,0.23529411764705882,0.0,17.168533333333336,547
547,10332,Ultimate Weapon,Buterin,genesis,Z10,Colt,Arylide Yellow,Bethnal Green,5,12,0.25,0.0,15.110357142857142,548
548,18191,Sid Vicious,Finney,elite,Z16,Colt,Battle Horse Gray,Chip Chop,5,47,0.14893617021276595,0.02127659574468085,16.631346153846156,549
549,15764,Evil Genius,Buterin,legendary,Z16,Colt,Chrome Yellow,Fish_YuJolie,5,29,0.13793103448275862,0.034482758620689655,20.930000000000007,550
550,19368,Babs,Buterin,elite,Z14,Filly,Bright Cerulean,That 70's Line,5,29,0.13793103448275862,0.034482758620689655,31.247714285714274,551
551,16110,Van Helsing,Nakamoto,elite,Z8,Mare,Pale Violet,KennyG,5,54,0.14814814814814814,0.018518518518518517,14.296724137931033,552
552,19622,Closed on Sunday,Finney,elite,Z14,Colt,Feldgrau,Single Star Farms,5,17,0.11764705882352941,0.058823529411764705,13.217058823529408,553
553,15408,Makeda,Buterin,legendary,Z18,Filly,Alice Blue,Shambala,5,18,0.1111111111111111,0.05555555555555555,17.703157894736844,554
554,15970,Pink Paradise,Buterin,exclusive,Z18,Filly,China Pink,Childhood Memories,5,33,0.09090909090909091,0.06060606060606061,20.05305555555556,555
555,5291,Bluetooth,Buterin,genesis,Z10,Colt,English Vermillion,TheBloodline,5,18,0.1111111111111111,0.05555555555555555,14.660188679245286,556
556,17787,Buddy,Buterin,exclusive,Z26,Filly,Firebrick,Shadyville Stables,5,30,0.13333333333333333,0.03333333333333333,13.719696969696969,557
557,17685,Teke,Nakamoto,cross,Z12,Colt,Byzantium,Webstr,5,29,0.13793103448275862,0.034482758620689655,23.80333333333333,558
558,15660,Toasted,Buterin,exclusive,Z31,Colt,Antique Brass,Silent You Stables,5,18,0.2222222222222222,0.0,23.873636363636365,559
559,19499,Mint,Nakamoto,elite,Z10,Filly,Azure Mist,NashO,5,23,0.13043478260869565,0.043478260869565216,18.923913043478265,560
560,19311,Cliffhanger,Finney,exclusive,Z10,Colt,Cosmic Cobalt,Komodo Stables,5,23,0.13043478260869565,0.043478260869565216,27.377391304347825,561
561,11990,Approaching Star,Buterin,genesis,Z10,Mare,Midnight Black,Backwoods,5,22,0.22727272727272727,0.0,11.510058823529413,562
562,16317,Blue Diamond,Buterin,legendary,Z11,Colt,Egyptian Blue,pENEtrate,5,23,0.13043478260869565,0.043478260869565216,13.884814814814812,563
563,15907,Crypto Degen,Buterin,legendary,Z18,Filly,Dark Byzantium,Folly Farm,5,13,0.23076923076923078,0.0,30.408,564
564,16526,Stone Cold Stunner,Buterin,exclusive,Z14,Colt,Peach Puff,Waste Of Stable,5,35,0.14285714285714285,0.02857142857142857,13.916249999999996,565
565,16535,Daddy Sandwich,Buterin,exclusive,Z22,Mare,Copper Penny,Pomfret Equine Estate Ltd,5,18,0.1111111111111111,0.05555555555555555,11.983333333333333,566
566,14478,Pistol Pete,Buterin,genesis,Z10,Mare,Cyclamen,Bark's Barn,5,13,0.23076923076923078,0.0,14.597142857142858,567
567,14310,Kowolski,Buterin,genesis,Z10,Mare,Papaya Whip,Clamz Stable,5,23,0.13043478260869565,0.043478260869565216,19.815555555555555,568
568,17010,Duke of Marianis,Buterin,exclusive,Z28,Colt,Powder Blue,Summerfall Stable,5,28,0.21428571428571427,0.0,15.00967741935484,569
569,18589,Maverix,Buterin,cross,Z23,Mare,Air Superiority Blue,dream Den,5,18,0.2222222222222222,0.0,20.20464285714286,570
570,18157,Guadalajara,Szabo,exclusive,Z14,Colt,Dark Byzantium,Latam Stables,5,30,0.13333333333333333,0.03333333333333333,20.08463414634146,571
571,16297,I Want All The Smoke,Buterin,exclusive,Z12,Filly,White Smoke,stable 28465121,5,13,0.23076923076923078,0.0,15.695000000000002,572
572,15762,Dort,Buterin,legendary,Z11,Stallion,Eminence,Guadalupe's Finest,5,23,0.21739130434782608,0.0,20.538076923076922,573
573,17337,Keimo the Second,Szabo,elite,Z10,Filly,Baker-Miller Pink,🐴  Gull Cove Stables,5,13,0.23076923076923078,0.0,22.341111111111115,574
574,15367,PeachesAndCream,Buterin,legendary,Z18,Mare,Baker-Miller Pink,Fatchman Stables Inc.,5,41,0.14634146341463414,0.024390243902439025,19.64044444444444,575
575,14141,Eye In The Sky,Buterin,genesis,Z10,Mare,Celestial Blue,Steeds of Valhalla,5,13,0.23076923076923078,0.0,14.880714285714285,576
576,15929,One of Two,Buterin,legendary,Z16,Colt,Antique Brass,Four Legs,5,13,0.23076923076923078,0.0,17.142500000000002,577
577,16081,PancakeSwap,Buterin,legendary,Z15,Colt,Fuzzy Wuzzy,Always Sunny Stables,5,24,0.125,0.041666666666666664,19.112903225806456,578
578,17147,Peach,Szabo,exclusive,Z13,Mare,Oval Orchid,pUnkOuter,5,18,0.2222222222222222,0.0,19.56028571428572,579
579,17922,Lorde,Buterin,elite,Z25,Filly,Black Chocolate,The Love Club,5,23,0.21739130434782608,0.0,15.247083333333334,580
580,9988,Red Line,Buterin,genesis,Z10,Filly,Powder Blue,SmizzLife Farms,5,24,0.20833333333333334,0.0,14.770769230769227,581
581,18590,Tickets to My Downfall,Finney,elite,Z12,Colt,Suave Mauve,Single Star Farms,5,18,0.1111111111111111,0.05555555555555555,22.718421052631577,582
582,10522,Spanish Saga,Buterin,genesis,Z10,Colt,Alabaster,NFT_Collective Racing,5,13,0.23076923076923078,0.0,9.990084033613448,583
583,16488,Profits,Buterin,legendary,Z14,Mare,Coral Wave,Standish,5,40,0.2,0.0,22.805400000000006,584
584,14388,Prospect Hill,Buterin,genesis,Z10,Mare,Oval Orchid,🃌 Pocket Jacks Racing 🃌,5,61,0.19672131147540983,0.0,23.285,585
585,14229,Walked Off,Buterin,genesis,Z8,Colt,Shadow Fighter,Bunting Beach House,5,19,0.10526315789473684,0.05263157894736842,15.170869565217394,586
586,17036,Incredible Moxie,Finney,exclusive,Z22,Colt,Cerulean Frost,Woven Stable,5,29,0.20689655172413793,0.0,11.707666666666666,587
587,19205,Purple OG Kush,Nakamoto,elite,Z8,Filly,Byzantium,Top Shelf Stable,5,26,0.11538461538461539,0.038461538461538464,9.594074074074072,588
588,8845,Papi Chulo,Buterin,elite,Z20,Colt,Pale Violet,Brasada Stables,5,14,0.21428571428571427,0.0,26.6951724137931,589
589,16712,Mia Khalifa,Buterin,legendary,Z18,Filly,Field Drab,The Sky is The Limit,5,14,0.21428571428571427,0.0,19.956874999999997,590
590,8317,King Killer,Buterin,legendary,Z11,Mare,Suave Mauve,Stay4Glue,5,34,0.20588235294117646,0.0,16.808285714285716,591
591,16619,Zkittlez,Nakamoto,exclusive,Z6,Mare,Baker-Miller Pink,🌿High Horse Stables🌿,5,20,0.1,0.05,9.726363636363637,592
592,10989,Hour of Peril,Buterin,genesis,Z10,Mare,Fuzzy Wuzzy,Knickstape Stables,5,19,0.21052631578947367,0.0,23.999130434782604,593
593,16510,Bam's Lil Girl,Finney,elite,Z22,Filly,Sienna,squeakytadpole stables,5,14,0.07142857142857142,0.07142857142857142,11.562499999999998,594
594,19216,Janny,Buterin,cross,Z43,Colt,Pale Violet,Vandelay Stables,5,33,0.12121212121212122,0.030303030303030304,15.799459459459461,595
595,18018,Sunray,Buterin,elite,Z16,Mare,Buff Gold,🌎Promised Neverland🥶,5,20,0.2,0.0,19.105238095238093,596
596,18107,Minx,Nakamoto,cross,Z16,Mare,Antique Brass,10 Bag Stables,5,14,0.21428571428571427,0.0,14.9025,597
597,10696,Elcalamatus instinct,Buterin,elite,Z21,Filly,Café Au Lait,Zabs ultratrots,5,14,0.07142857142857142,0.07142857142857142,13.900540540540538,598
598,18781,Saint Lasar,Buterin,legendary,Z18,Mare,Baker-Miller Pink,Hollywood Racing,5,20,0.2,0.0,14.55090909090909,599
599,16709,Taco Truck,Buterin,legendary,Z13,Filly,Fuzzy Wuzzy,Trolling Hill Stables,5,87,0.1839080459770115,0.0,16.32326530612245,600
600,19579,Pistolero,Buterin,exclusive,Z38,Filly,Space Sparkle,Coastline Stables,5,38,0.18421052631578946,0.0,14.847179487179483,601
601,18554,Yeezy,Buterin,exclusive,Z26,Colt,Coral Wave,MOID FARMS,5,33,0.12121212121212122,0.030303030303030304,19.455681818181823,602
602,16262,Freedom Warrior,Buterin,cross,Z18,Colt,Baker-Miller Pink,Freedom Racing,5,15,0.06666666666666667,0.06666666666666667,12.999444444444443,603
603,17408,Killer Instincts,Finney,elite,Z21,Filly,Celestial Blue,Woven Stable,5,15,0.2,0.0,16.305625000000003,604
604,18274,Dark Trust,Finney,cross,Z24,Colt,Copper Penny,Running Justice,5,49,0.12244897959183673,0.02040816326530612,22.92283018867925,605
605,14847,Future Time,Buterin,genesis,Z10,Colt,Dartmouth Green,The Beginning,5,20,0.2,0.0,35.15304347826087,606
606,18153,Highbridge,Buterin,elite,Z11,Filly,China Rose,MikeyD Stables,5,15,0.2,0.0,18.642500000000005,607
607,16046,Stanley Yelnats,Buterin,legendary,Z14,Filly,Taupe,4 Plumpers Stables,5,15,0.2,0.0,14.837499999999999,608
608,18056,Little Blue Bolt,Buterin,elite,Z28,Stallion,Air Superiority Blue,NewYerrCity Stables,5,15,0.06666666666666667,0.06666666666666667,15.89043478260869,609
609,19493,Namor,Szabo,exclusive,Z12,Colt,Sir Aquamarine,stable 32483038,5,21,0.19047619047619047,0.0,19.899999999999995,610
610,17142,Obviously Hungry,Buterin,legendary,Z12,Mare,Colombo Spice,Disco Ponies,5,21,0.19047619047619047,0.0,24.70590909090909,611
611,18303,Affordable Candy,Buterin,exclusive,Z13,Filly,Fandango,Canyon Sunrise,5,20,0.2,0.0,16.31904761904762,612
612,14178,It Takes Two Baby,Buterin,genesis,Z10,Mare,Cal Poly Pomona,RyanBOO,5,21,0.09523809523809523,0.047619047619047616,28.341739130434778,613
613,19161,Apalala,Buterin,exclusive,Z12,Filly,Bondi Blue,Black Diamond,5,60,0.11666666666666667,0.016666666666666666,14.955161290322586,614
614,19593,LeNell,Szabo,cross,Z20,Colt,Firebrick,Klein’s Manor,5,15,0.2,0.0,13.67708333333333,615
615,8076,Trumped,Buterin,genesis,Z10,Filly,Arctic Snow,DeeM,5,28,0.10714285714285714,0.03571428571428571,31.058285714285706,616
616,8397,Pentagon,Szabo,elite,Z10,Colt,Fandango,Catch Me Ridin' Derby,5,15,0.2,0.0,13.746071428571426,617
617,17610,Liv's Life,Buterin,legendary,Z11,Mare,Destiny,Barks Racing,5,15,0.2,0.0,28.963125,618
618,16469,Roll Tide,Buterin,legendary,Z16,Filly,English Vermillion,Boston Stables,5,21,0.19047619047619047,0.0,19.170909090909092,619
619,18348,Jenny from the Block,Buterin,elite,Z21,Mare,Arctic Snow,WowweeeeZee,5,37,0.10810810810810811,0.02702702702702703,23.047750000000004,620
620,16921,Boom Theory,Buterin,legendary,Z20,Colt,Powder Blue,Mr PB Meadows,5,29,0.10344827586206896,0.034482758620689655,13.91290322580645,621
621,17971,Shadow Darkness,Buterin,exclusive,Z24,Mare,Shadow Fighter,Vandiver Meadows,5,28,0.17857142857142858,0.0,21.489090909090905,622
622,12825,Gets Better,Buterin,genesis,Z10,Colt,Cosmic Latte,No Poors Allowed,5,10,0.2,0.0,14.562000000000005,623
623,16740,Elusive Quality,Buterin,exclusive,Z12,Colt,Banana Mania,WPS,5,16,0.1875,0.0,13.02941176470588,624
624,19199,Star Fox,Buterin,exclusive,Z25,Colt,Chrome Yellow,Crazy Horse Racing Co.,5,16,0.1875,0.0,17.084285714285716,625
625,5996,Rush Hard,Buterin,genesis,Z10,Colt,Dark Lava,⚛ϓϊρɦ₸âçĥ 🏆 Ŕãçϊɳĝ*,5,16,0.1875,0.0,10.873593750000005,626
626,17850,Hay Girl Hay,Buterin,elite,Z15,Colt,Bleu De France,Run Horse Run,5,22,0.18181818181818182,0.0,30.278333333333332,627
627,19345,Kingslayer,Szabo,cross,Z16,Colt,Burlywood,GentEllis Stables,5,10,0.2,0.0,16.76090909090909,628
628,16298,Baby Bozo,Buterin,cross,Z17,Filly,Alice Blue,BOTS investment group,5,10,0.2,0.0,24.44545454545454,629
629,11281,Swift Romance,Buterin,genesis,Z10,Colt,Brown Sugar,The Brooklyn Stable,5,33,0.18181818181818182,0.0,14.27009900990099,630
630,16259,LA Rams,Buterin,legendary,Z13,Colt,Celestial Blue,EquitiesETC/Pirates,5,10,0.2,0.0,20.883076923076924,631
631,18235,Raisin Bran,Buterin,exclusive,Z24,Mare,Dark Byzantium,Sammy's Saloon,5,23,0.08695652173913043,0.043478260869565216,23.905833333333334,632
632,19495,Bruno Fernandes,Finney,legendary,Z14,Colt,Pale Violet,Shelby Company Limited,5,22,0.09090909090909091,0.045454545454545456,25.46884615384616,633
633,18244,Usa in Colt,Szabo,cross,Z17,Mare,Burnt Umber,10 Bag Stables,5,10,0.2,0.0,13.995833333333332,634
634,16256,Ancient One,Buterin,legendary,Z20,Colt,Cosmic Latte,Blacklist,5,10,0.2,0.0,13.638749999999998,635
635,18380,Breathless Haze,Buterin,elite,Z38,Mare,Cyclamen,Wrigley Stables,5,10,0.2,0.0,16.258333333333333,636
636,10564,Divine Design,Buterin,genesis,Z9,Mare,Cinnabar,Ranch Amato,5,16,0.1875,0.0,22.611978021978015,637
637,9992,Full Swing,Buterin,genesis,Z10,Stallion,Pale Violet,Horsey Go Faster,5,10,0.2,0.0,14.866870229007636,638
638,14540,Hibernator,Buterin,genesis,Z10,Filly,Antique Brass,Griff's Gallops,5,16,0.0625,0.0625,23.784117647058824,639
639,11718,Flying Under The Radar,Buterin,genesis,Z10,Colt,Big Dip O’Ruby,Stud Athletes,5,10,0.2,0.0,12.090153846153845,640
640,17117,King Tommy,Finney,elite,Z21,Colt,Crimson Tide,Grace’s Secrets,5,23,0.08695652173913043,0.043478260869565216,24.454166666666676,641
641,17844,Awesome Dew,Buterin,exclusive,Z25,Mare,Burlywood,🏆 nX Racers 🏆,5,16,0.1875,0.0,14.793684210526317,642
642,16283,Stress Test,Buterin,legendary,Z19,Colt,Battle Horse Gray,The International Stud,5,24,0.08333333333333333,0.041666666666666664,23.21857142857143,643
643,15637,Ladies First,Buterin,legendary,Z17,Mare,Arctic Snow,Lotus Racing,5,28,0.17857142857142858,0.0,36.306333333333335,644
644,11279,What A Shock,Buterin,genesis,Z10,Filly,Suave Mauve,Entourage Ranch,5,29,0.1724137931034483,0.0,14.850402298850574,645
645,19468,Lince,Buterin,exclusive,Z20,Filly,Midnight Black,Sunrize Stable,5,24,0.16666666666666666,0.0,13.687666666666669,646
646,18233,Gulag Gina,Buterin,elite,Z42,Filly,Firebrick,Cole G,5,24,0.16666666666666666,0.0,13.774444444444441,647
647,17293,Bradley Beal,Finney,elite,Z10,Colt,Dark Byzantium,🍻 Dark Horse Stables 🍻,5,17,0.058823529411764705,0.058823529411764705,23.113999999999997,648
648,14007,Miguel Named Me,Buterin,genesis,Z10,Colt,Alabaster,Polka City Wonderhorses,5,30,0.16666666666666666,0.0,25.958000000000002,649
649,18124,Defiant,Buterin,elite,Z18,Colt,Caribbean Green,Rancho Corral De Piedra,5,30,0.16666666666666666,0.0,15.470000000000002,650
650,16516,Put It In The Books,Buterin,legendary,Z20,Filly,Absolute Zero,Rookshot Racing,5,40,0.1,0.025,17.985813953488375,651
651,18661,Forever Crazy,Szabo,elite,Z22,Filly,Alabaster,Forever Racing,5,24,0.08333333333333333,0.041666666666666664,13.623200000000004,652
652,17735,Jerry Rice,Buterin,elite,Z32,Colt,Dark Lava,Ferrari Stables,5,11,0.18181818181818182,0.0,12.66230769230769,653
653,19361,Yellow Fever,Finney,exclusive,Z19,Mare,Hairy Canary,KaboomCards,5,11,0.18181818181818182,0.0,15.413846153846155,654
654,18967,Hardly Know Her,Buterin,legendary,Z15,Filly,Celestial Blue,CPTrey,5,11,0.18181818181818182,0.0,15.296666666666667,655
655,17512,Dirdy One,Buterin,elite,Z38,Colt,Burlywood,NewYerrCity Stables,5,41,0.0975609756097561,0.024390243902439025,19.858636363636364,656
656,18210,Star Seeker,Buterin,cross,Z28,Colt,Arylide Yellow,King Bridge Tower,5,31,0.16129032258064516,0.0,23.97837837837838,657
657,17703,Tutankhamun,Buterin,exclusive,Z28,Colt,Egyptian Blue,The Broken Saddle,5,79,0.0759493670886076,0.02531645569620253,17.851585365853655,658
658,16964,Mona Lisa Overdrive,Buterin,elite,Z17,Colt,Cyclamen,Kinfolk Stables,5,11,0.18181818181818182,0.0,29.06230769230769,659
659,18974,Strawberry Fields Forever,Nakamoto,cross,Z20,Filly,Coral Wave,Helm's Deep,5,11,0.18181818181818182,0.0,11.536428571428571,660
660,16179,Guggenheim,Buterin,cross,Z14,Colt,Egyptian Blue,Hunter's Point Ranch,5,25,0.08,0.04,15.607000000000001,661
661,18998,Naughty Nikki,Buterin,exclusive,Z20,Filly,Taupe,Barks Racing,5,40,0.15,0.0,15.739534883720928,662
662,10659,Parvati,Buterin,legendary,Z19,Mare,Space Sparkle,Charington Estates,5,11,0.18181818181818182,0.0,14.799180327868848,663
663,12859,Extreme Torque,Buterin,genesis,Z10,Mare,Celestial Blue,Santa's Reindeer,5,11,0.18181818181818182,0.0,14.197959183673468,664
664,10005,Grand Beauty,Buterin,genesis,Z10,Colt,Bondi Blue,Intr1cate,5,11,0.18181818181818182,0.0,11.258297872340425,665
665,18192,La chaaaaaaate,Buterin,legendary,Z19,Colt,Cosmic Latte,Establo de Augias,5,24,0.16666666666666666,0.0,22.05962962962963,666
666,16180,Smooth Transaction,Buterin,exclusive,Z13,Mare,Caribbean Green,Ferrari Stables,5,11,0.18181818181818182,0.0,22.324285714285715,667
667,12759,Dynamic Express,Buterin,genesis,Z9,Mare,Sienna,StallionSteve,5,11,0.18181818181818182,0.0,15.206119402985077,668
668,17972,Mad Max,Szabo,cross,Z31,Colt,Alice Blue,Neigh-bor Joe's Stable,5,11,0.18181818181818182,0.0,32.24692307692307,669
669,15328,Basic Dancer,Buterin,exclusive,Z27,Colt,Misty Rose,stable 18477178,5,11,0.18181818181818182,0.0,17.083333333333332,670
670,11245,On Repeat,Buterin,genesis,Z10,Filly,Amethyst,JHart Stable,5,11,0.18181818181818182,0.0,22.14117647058824,671
671,14142,The Sheik,Buterin,genesis,Z10,Stallion,Egyptian Blue,Tagline Racing,5,18,0.16666666666666666,0.0,18.125624999999996,672
672,17801,Candyland,Buterin,legendary,Z18,Colt,Fire Opal,Bong FC,5,26,0.07692307692307693,0.038461538461538464,25.34964285714285,673
673,11727,Needles To Say,Buterin,genesis,Z10,Stallion,Cosmic Latte,Churchhill Price Farms,5,18,0.16666666666666666,0.0,23.439999999999998,674
674,18883,Elmers,Finney,cross,Z15,Mare,Rosy Brown,TrauMa Racing,5,28,0.07142857142857142,0.03571428571428571,18.151724137931033,675
675,5878,Mint Condition,Finney,legendary,Z9,Mare,Sir Aquamarine,Fenton's Stable and Ranch,5,18,0.05555555555555555,0.05555555555555555,14.77736842105263,676
676,17577,Rapunzel's Escape,Nakamoto,cross,Z14,Mare,Pale Violet,Above Average Stable,5,19,0.15789473684210525,0.0,16.12142857142857,677
677,18353,Freak Show,Buterin,exclusive,Z31,Mare,Antique Brass,WPS,5,12,0.16666666666666666,0.0,17.740714285714283,678
678,19434,CryptoKitty,Buterin,legendary,Z15,Filly,Fandango,Childhood Memories,5,35,0.14285714285714285,0.0,20.337222222222223,679
679,13040,Big Sound,Buterin,genesis,Z10,Colt,Copper Penny,Stay4Glue,5,19,0.15789473684210525,0.0,16.4255,680
680,18497,Wasnt Planned,Finney,exclusive,Z15,Mare,Celestial Blue,MAHONEY RACING,5,12,0.16666666666666666,0.0,19.73466666666667,681
681,19196,Can't be tamed,Buterin,legendary,Z19,Colt,Powder Blue,Beers! Chicago Racing Co.,5,19,0.15789473684210525,0.0,25.445999999999994,682
